playlist_id,song_id,fecha_agregado,orden,favorito
214,1289,2023-01-03,2,True
214,362,2024-02-02,3,True
214,851,2021-04-12,4,True
214,625,2021-12-22,5,False
214,1117,2023-07-07,6,False
214,886,2020-11-07,7,True
214,158,2023-02-25,8,True
214,1213,2020-06-08,9,True
214,615,2021-05-21,10,False
214,778,2024-10-14,11,True
214,964,2026-04-06,12,True
215,940,2023-10-03,1,True
215,620,2026-01-18,2,False
215,1357,2021-08-02,3,False
215,607,2024-01-11,4,False
216,1297,2023-06-16,1,True
216,209,2025-05-05,2,True
216,67,2021-01-23,3,False
216,742,2020-09-27,4,True
216,121,2024-06-02,5,True
216,1282,2024-10-20,6,True
216,1471,2021-02-09,7,False
216,824,2024-03-08,8,True
216,766,2023-04-19,9,False
216,287,2022-10-07,10,False
217,339,2024-07-06,1,False
217,1416,2023-12-15,2,True
217,642,2020-02-20,3,True
217,1272,2025-03-09,4,False
217,552,2024-05-21,5,True
217,1297,2022-11-27,6,False
217,1021,2020-08-05,7,True
217,916,2024-08-28,8,False
218,789,2023-08-31,1,True
218,528,2025-03-11,2,False
218,1263,2023-07-23,3,False
218,1005,2021-12-07,4,False
218,367,2025-10-14,5,False
218,646,2024-07-05,6,False
218,690,2022-03-03,7,True
218,207,2025-04-15,8,True
218,326,2022-06-13,9,False
218,1081,2023-10-17,10,True
218,15,2025-08-23,11,True
219,720,2024-07-01,1,False
219,1190,2020-01-21,2,True
219,841,2025-09-25,3,True
219,971,2024-02-19,4,True
219,814,2024-09-24,5,True
219,1241,2022-08-17,6,True
219,1307,2021-12-06,7,True
219,125,2021-11-29,8,False
219,503,2023-12-31,9,True
219,442,2023-01-10,10,True
219,950,2022-04-22,11,False
219,137,2022-02-12,12,False
220,10,2025-12-29,1,True
220,526,2025-10-18,2,False
220,381,2024-01-02,3,False
220,436,2024-11-23,4,True
220,1320,2021-04-11,5,True
220,1105,2020-01-21,6,True
220,45,2020-12-18,7,True
220,14,2024-01-01,8,False
220,340,2020-08-06,9,True
220,362,2026-01-28,10,False
220,1015,2026-01-15,11,False
220,1206,2022-03-08,12,True
220,999,2024-09-30,13,False
221,534,2020-10-21,1,False
221,1204,2025-08-27,2,True
221,1208,2023-12-18,3,True
221,715,2021-10-22,4,True
221,780,2022-08-04,5,False
221,1213,2020-09-19,6,False
221,563,2025-11-03,7,True
221,216,2023-12-31,8,False
221,741,2020-07-13,9,True
221,399,2023-06-19,10,False
221,540,2026-01-01,11,True
221,887,2026-04-19,12,True
221,1040,2021-04-28,13,False
222,26,2025-12-19,1,True
222,443,2021-02-04,2,True
222,1297,2024-11-02,3,True
222,398,2025-11-04,4,True
222,543,2021-02-08,5,True
222,283,2023-08-17,6,False
222,71,2024-08-09,7,False
222,37,2022-08-08,8,True
223,983,2022-08-31,1,False
223,1228,2023-12-21,2,False
223,516,2025-12-05,3,False
223,358,2024-02-12,4,False
224,535,2022-01-01,1,False
224,680,2023-01-23,2,False
224,1047,2022-04-12,3,True
224,915,2020-05-12,4,False
224,674,2023-10-02,5,False
224,1393,2022-11-23,6,True
224,646,2025-01-20,7,True
224,1098,2025-06-21,8,False
224,453,2021-10-29,9,True
224,1052,2023-01-28,10,True
224,675,2023-05-23,11,False
224,1445,2025-09-26,12,True
225,1490,2024-08-12,1,False
225,1116,2020-02-05,2,False
225,251,2021-12-04,3,False
225,1009,2026-03-20,4,False
225,1444,2022-12-17,5,True
225,477,2024-11-06,6,False
225,106,2026-04-20,7,True
225,1283,2023-04-20,8,False
226,341,2020-10-24,1,False
226,270,2021-12-16,2,True
226,391,2026-03-28,3,True
226,266,2025-11-01,4,True
226,1055,2024-09-10,5,True
226,664,2024-10-26,6,True
226,1439,2023-06-16,7,True
226,1481,2020-09-13,8,False
226,736,2021-06-10,9,True
226,384,2024-01-05,10,True
226,879,2024-08-17,11,True
226,878,2022-01-19,12,False
226,411,2020-02-14,13,False
227,75,2021-09-05,1,True
227,1274,2022-12-22,2,False
227,575,2022-12-07,3,False
227,1379,2022-07-20,4,False
227,954,2021-04-06,5,False
227,744,2020-05-28,6,True
228,641,2026-04-14,1,False
228,1104,2022-03-24,2,True
228,1012,2023-08-05,3,False
228,677,2022-08-03,4,True
228,513,2024-09-29,5,True
228,824,2023-10-04,6,False
228,301,2022-06-23,7,False
228,496,2023-01-10,8,True
228,1329,2023-04-09,9,True
229,620,2023-10-15,1,False
229,660,2024-12-15,2,False
229,1113,2020-08-26,3,False
229,343,2023-06-18,4,True
230,1387,2020-01-03,1,True
230,459,2025-04-10,2,True
230,33,2020-09-07,3,False
230,475,2025-12-17,4,True
230,1163,2023-08-06,5,False
231,170,2024-12-05,1,False
231,1395,2023-10-24,2,False
231,35,2023-01-28,3,True
231,362,2021-08-11,4,True
231,268,2022-01-02,5,False
231,696,2022-11-16,6,True
231,372,2025-11-16,7,False
231,1453,2024-01-07,8,True
231,536,2022-08-03,9,True
232,444,2023-06-23,1,False
232,419,2020-08-14,2,False
232,841,2022-03-04,3,True
232,428,2025-10-26,4,False
233,606,2024-12-27,1,True
233,1207,2024-06-12,2,True
233,1407,2024-04-28,3,False
233,812,2021-08-06,4,True
233,832,2020-10-02,5,True
233,566,2020-01-10,6,True
234,1124,2025-01-23,1,True
234,684,2022-08-07,2,True
234,920,2025-08-25,3,True
234,1104,2021-07-17,4,True
234,554,2020-12-04,5,False
234,153,2021-09-12,6,False
234,23,2020-12-31,7,False
234,1202,2023-12-18,8,False
234,1254,2020-07-13,9,True
234,348,2026-02-06,10,True
235,5,2022-06-26,1,True
235,237,2021-07-25,2,True
235,1278,2026-03-10,3,True
235,905,2020-01-19,4,True
235,327,2025-06-02,5,True
235,506,2022-01-17,6,False
235,1087,2022-03-04,7,False
235,840,2022-03-27,8,False
235,1475,2021-09-23,9,False
235,172,2024-08-01,10,False
235,127,2020-09-25,11,True
235,513,2022-10-10,12,False
235,733,2025-08-23,13,False
235,1094,2023-06-17,14,True
236,1285,2023-03-13,1,True
236,706,2023-06-13,2,False
236,480,2020-02-22,3,False
236,669,2023-03-30,4,False
236,1290,2024-01-20,5,True
237,238,2021-03-03,1,True
237,593,2022-09-07,2,True
237,1454,2020-12-30,3,False
237,1425,2020-04-10,4,True
237,88,2024-11-23,5,True
237,1107,2022-09-13,6,False
238,1487,2025-02-27,1,False
238,250,2021-10-14,2,True
238,689,2022-07-11,3,True
238,72,2022-02-18,4,False
239,578,2023-05-22,1,False
239,567,2024-01-18,2,True
239,343,2025-04-12,3,True
239,1030,2022-12-08,4,False
239,784,2021-03-16,5,True
239,505,2025-02-27,6,False
239,29,2025-03-18,7,True
240,324,2025-10-24,1,False
240,98,2020-03-16,2,False
240,434,2020-10-19,3,True
240,672,2025-08-11,4,True
240,1377,2021-11-02,5,True
240,1379,2024-12-04,6,False
240,528,2024-12-12,7,True
240,961,2021-12-08,8,True
240,1274,2020-02-09,9,True
240,799,2020-04-20,10,False
240,116,2020-03-12,11,False
240,1178,2024-11-13,12,False
241,1015,2023-04-23,1,False
241,1325,2020-10-24,2,False
241,702,2024-10-22,3,False
241,1409,2024-12-16,4,False
241,857,2023-02-24,5,False
242,360,2021-08-20,1,True
242,1271,2026-01-02,2,False
242,1062,2025-03-07,3,True
242,1072,2026-04-27,4,True
242,475,2022-03-28,5,False
242,39,2022-06-01,6,False
242,948,2025-04-01,7,True
242,1383,2022-08-06,8,True
243,1010,2025-11-21,1,False
243,762,2022-10-12,2,True
243,492,2022-12-11,3,False
243,1084,2025-03-09,4,True
243,1122,2021-01-24,5,True
243,1396,2021-12-12,6,False
243,573,2020-08-02,7,False
243,539,2021-09-30,8,False
243,1329,2020-11-17,9,False
243,1123,2021-08-03,10,True
244,1328,2025-03-04,1,True
244,278,2025-03-21,2,True
244,1041,2021-09-03,3,False
244,1148,2024-10-04,4,True
244,399,2022-02-27,5,True
244,1187,2023-09-28,6,True
244,1114,2024-12-21,7,False
244,64,2020-09-17,8,False
244,1210,2020-10-21,9,False
244,1348,2024-03-03,10,True
244,1098,2023-01-21,11,False
244,940,2025-06-05,12,True
244,200,2026-02-04,13,False
245,370,2025-05-03,1,False
245,1495,2023-05-07,2,False
245,917,2023-04-15,3,True
245,498,2025-11-03,4,False
245,615,2025-09-07,5,False
245,993,2024-03-07,6,False
245,1500,2021-06-27,7,True
245,1250,2020-09-01,8,True
245,1126,2022-06-17,9,False
245,760,2023-11-03,10,False
245,422,2024-05-15,11,False
245,947,2025-05-11,12,True
245,780,2023-05-06,13,False
245,1194,2020-07-05,14,True
246,287,2020-06-05,1,True
246,1308,2020-11-16,2,False
246,799,2023-01-10,3,False
246,37,2023-07-23,4,True
246,1395,2024-05-01,5,False
246,1431,2022-01-23,6,True
246,1080,2023-10-20,7,False
246,385,2024-11-30,8,False
246,825,2025-12-01,9,True
246,567,2021-11-11,10,True
246,1302,2023-10-10,11,False
246,1433,2023-01-24,12,True
246,652,2020-02-17,13,False
247,1004,2020-04-14,1,False
247,1176,2024-03-23,2,False
247,774,2022-04-19,3,False
247,456,2022-07-02,4,True
247,48,2022-04-06,5,False
247,571,2024-05-28,6,True
247,344,2024-04-07,7,True
247,408,2025-02-19,8,True
247,1123,2021-01-16,9,False
247,842,2020-04-29,10,False
247,1045,2020-10-18,11,False
247,47,2020-02-29,12,False
247,464,2022-06-02,13,False
248,1390,2021-02-01,1,False
248,576,2023-08-05,2,True
248,630,2024-09-08,3,False
248,1371,2021-10-17,4,False
248,815,2024-12-06,5,True
248,102,2020-05-09,6,True
248,1096,2020-05-16,7,False
248,271,2025-10-06,8,True
248,602,2020-10-27,9,False
248,815,2024-01-11,10,False
248,1148,2023-12-28,11,False
248,535,2023-02-27,12,False
248,1060,2020-12-29,13,True
248,577,2025-07-03,14,False
249,205,2020-02-16,1,False
249,21,2021-07-22,2,True
249,893,2020-05-22,3,True
249,74,2020-07-03,4,False
249,751,2022-10-31,5,True
249,986,2023-04-28,6,False
250,104,2022-12-30,1,False
250,1360,2023-12-03,2,True
250,539,2025-07-08,3,True
250,1379,2026-01-22,4,False
250,1068,2021-04-29,5,True
250,526,2021-07-05,6,True
250,791,2025-08-15,7,False
250,1239,2022-05-17,8,True
250,1133,2022-09-01,9,False
250,578,2021-11-22,10,True
250,957,2021-09-24,11,False
250,100,2021-06-26,12,True
250,578,2025-11-26,13,False
251,980,2020-02-27,1,True
251,1128,2020-01-23,2,False
251,870,2021-09-01,3,True
251,359,2023-06-02,4,True
251,71,2022-12-31,5,False
251,778,2021-09-08,6,False
251,1298,2025-11-17,7,True
251,576,2025-11-07,8,True
251,14,2023-03-13,9,True
251,1251,2024-07-01,10,True
251,118,2020-02-24,11,True
252,1227,2022-06-19,1,True
252,1321,2026-02-14,2,True
252,1424,2020-05-14,3,False
252,1330,2022-07-28,4,False
252,1168,2021-02-01,5,True
252,2,2021-01-23,6,True
252,233,2023-11-10,7,True
252,1168,2020-03-23,8,False
252,285,2023-05-07,9,False
252,636,2025-04-30,10,False
252,1088,2022-02-24,11,True
252,498,2020-07-28,12,True
253,759,2025-08-20,1,True
253,1305,2025-06-26,2,False
253,701,2025-05-24,3,True
253,1319,2020-12-29,4,True
253,927,2025-01-19,5,False
253,1390,2024-06-20,6,False
253,806,2023-01-19,7,False
253,1423,2022-10-31,8,True
253,1288,2020-06-18,9,False
253,1060,2026-03-11,10,False
253,1445,2025-01-20,11,True
254,406,2023-12-01,1,True
254,223,2025-04-30,2,False
254,829,2025-06-12,3,False
254,580,2021-03-20,4,True
254,1048,2025-08-06,5,False
255,827,2023-08-22,1,False
255,834,2020-02-22,2,False
255,184,2025-08-16,3,False
255,962,2021-06-09,4,False
255,1268,2025-04-22,5,True
255,1081,2022-03-09,6,True
255,418,2024-05-15,7,False
255,1267,2026-02-28,8,False
255,498,2022-12-21,9,True
255,1037,2021-11-26,10,True
256,622,2025-03-19,1,True
256,728,2024-06-14,2,True
256,1114,2022-08-30,3,True
256,784,2022-04-19,4,True
256,163,2021-11-23,5,False
256,1351,2024-06-11,6,False
256,151,2021-05-30,7,False
256,903,2025-04-11,8,False
256,400,2021-08-01,9,True
256,1470,2024-09-08,10,False
257,564,2025-06-18,1,True
257,201,2025-05-02,2,True
257,512,2022-07-21,3,False
257,631,2024-06-10,4,True
258,945,2025-04-03,1,True
258,827,2022-11-04,2,False
258,606,2024-02-25,3,False
258,780,2023-01-11,4,True
258,1452,2025-09-21,5,True
258,1454,2020-09-07,6,True
258,126,2022-08-16,7,False
258,1177,2020-07-20,8,True
258,823,2023-08-27,9,False
258,525,2025-12-03,10,True
259,174,2020-07-28,1,False
259,120,2023-01-10,2,True
259,167,2024-01-25,3,True
259,1010,2024-08-24,4,True
259,1237,2026-02-07,5,True
259,141,2024-09-25,6,True
259,35,2020-09-13,7,False
259,1033,2021-01-21,8,True
259,561,2024-11-23,9,True
259,688,2022-07-25,10,False
259,13,2025-11-07,11,True
260,1261,2023-02-25,1,False
260,636,2024-10-01,2,True
260,963,2025-12-12,3,True
260,1188,2021-09-11,4,False
260,1351,2022-09-17,5,True
261,376,2020-09-24,1,True
261,93,2022-07-07,2,False
261,599,2023-06-10,3,False
261,353,2022-05-10,4,True
261,407,2025-12-15,5,False
261,566,2025-07-02,6,False
261,670,2020-02-20,7,False
261,1362,2021-09-11,8,False
261,184,2021-02-06,9,True
261,1442,2022-03-11,10,True
261,591,2020-12-22,11,True
261,205,2025-03-27,12,True
261,284,2020-04-12,13,True
262,606,2024-01-11,1,True
262,1061,2023-10-15,2,True
262,982,2024-03-20,3,False
262,1001,2021-12-06,4,True
262,329,2026-04-24,5,True
262,1271,2023-06-10,6,False
262,325,2023-02-03,7,False
263,1042,2021-06-20,1,True
263,1268,2020-05-20,2,False
263,838,2023-12-16,3,False
263,412,2024-05-18,4,False
263,1051,2023-02-27,5,True
263,25,2021-08-24,6,False
263,1261,2020-06-18,7,True
263,183,2022-12-29,8,True
263,1307,2024-07-23,9,False
263,727,2021-07-03,10,True
263,741,2020-11-24,11,False
263,1207,2022-03-25,12,False
264,1454,2025-11-22,1,True
264,601,2025-12-22,2,True
264,772,2022-03-14,3,False
264,993,2022-08-20,4,False
264,167,2023-12-10,5,True
264,402,2025-07-29,6,True
264,1420,2020-11-01,7,True
264,643,2022-09-11,8,True
264,686,2023-11-29,9,True
264,57,2024-10-28,10,False
265,1109,2023-09-21,1,True
265,449,2023-07-30,2,True
265,1063,2020-10-14,3,False
265,1189,2021-05-17,4,True
265,935,2022-12-11,5,False
265,1195,2024-12-10,6,True
265,1459,2023-11-30,7,True
265,506,2021-10-25,8,True
265,587,2022-10-13,9,True
265,908,2022-03-12,10,True
265,70,2020-06-12,11,True
265,725,2025-10-11,12,False
265,172,2020-04-18,13,False
265,1181,2020-05-06,14,True
266,755,2023-10-07,1,False
266,1031,2025-01-31,2,True
266,171,2021-04-15,3,True
266,1429,2020-11-28,4,True
266,507,2025-04-18,5,False
266,714,2021-05-05,6,True
266,891,2020-09-04,7,False
266,620,2026-02-08,8,True
266,596,2022-01-30,9,True
266,313,2025-12-22,10,False
267,617,2022-08-28,1,True
267,420,2021-09-01,2,False
267,965,2026-02-11,3,True
267,1479,2023-08-14,4,True
268,291,2020-02-08,1,True
268,492,2021-05-04,2,True
268,1069,2020-05-23,3,False
268,1143,2020-06-17,4,True
268,471,2020-07-05,5,False
268,376,2025-08-27,6,False
268,868,2025-08-04,7,False
268,768,2023-06-27,8,True
268,3,2025-07-03,9,False
268,1460,2022-06-10,10,False
268,1367,2023-11-15,11,False
268,638,2023-10-10,12,False
269,902,2022-08-15,1,False
269,542,2023-06-10,2,False
269,598,2025-09-07,3,True
269,962,2024-10-31,4,True
269,538,2025-01-26,5,False
269,836,2023-05-27,6,True
269,257,2025-10-25,7,False
269,93,2021-12-18,8,True
270,1139,2025-12-02,1,True
270,1061,2021-11-30,2,True
270,604,2025-06-21,3,True
270,801,2022-07-19,4,False
270,1326,2020-06-21,5,False
270,341,2023-04-25,6,True
270,1283,2021-01-29,7,True
270,209,2025-09-17,8,True
271,1381,2023-01-02,1,True
271,372,2022-09-26,2,False
271,524,2025-06-21,3,True
271,917,2024-11-20,4,True
272,1345,2024-09-30,1,True
272,1088,2025-11-12,2,False
272,1266,2023-10-23,3,False
272,296,2020-11-15,4,False
272,650,2025-04-14,5,True
272,161,2020-03-10,6,False
272,177,2022-03-06,7,True
272,841,2021-06-29,8,False
273,1140,2021-10-27,1,False
273,970,2025-01-29,2,True
273,206,2023-11-02,3,False
273,794,2020-09-16,4,False
273,1156,2020-01-14,5,True
273,592,2023-09-14,6,False
274,342,2025-06-27,1,False
274,1307,2025-03-06,2,True
274,480,2020-06-21,3,True
274,55,2024-09-27,4,False
274,262,2020-11-04,5,True
274,59,2020-08-15,6,False
274,480,2023-08-08,7,True
274,348,2021-05-26,8,False
275,693,2021-01-28,1,True
275,395,2022-12-05,2,True
275,1437,2023-05-22,3,True
275,1416,2022-09-12,4,True
275,45,2024-04-03,5,True
275,608,2021-04-13,6,False
276,1178,2024-09-16,1,True
276,829,2026-03-23,2,False
276,497,2023-09-16,3,False
276,637,2020-09-30,4,True
276,570,2021-04-10,5,True
276,521,2025-12-26,6,True
276,1485,2025-09-19,7,False
276,1350,2025-09-16,8,False
276,1095,2020-07-04,9,False
277,333,2020-10-16,1,True
277,1458,2022-02-16,2,False
277,1299,2022-03-22,3,False
277,1052,2021-12-07,4,False
277,809,2021-12-05,5,False
277,1473,2022-03-26,6,False
277,932,2022-01-02,7,True
278,230,2024-08-06,1,True
278,227,2021-03-26,2,True
278,927,2022-03-13,3,True
278,1491,2021-10-04,4,True
278,1207,2023-10-17,5,False
278,1081,2021-11-13,6,False
278,294,2025-12-31,7,False
278,151,2025-06-01,8,True
278,443,2026-03-23,9,False
278,343,2020-05-05,10,True
278,139,2021-03-31,11,False
279,465,2020-11-19,1,True
279,684,2022-05-15,2,False
279,1245,2024-01-18,3,True
279,338,2023-07-17,4,True
279,458,2023-07-08,5,True
279,712,2024-10-15,6,True
279,457,2022-08-05,7,False
279,556,2025-03-06,8,False
279,998,2022-09-02,9,False
280,862,2025-07-08,1,False
280,1205,2022-09-16,2,True
280,825,2021-08-27,3,False
280,1395,2021-09-20,4,False
280,538,2022-07-21,5,False
280,1034,2021-12-04,6,False
280,747,2025-08-09,7,False
281,116,2023-09-01,1,True
281,3,2023-06-10,2,True
281,312,2021-10-08,3,False
281,1373,2025-09-28,4,False
282,1433,2024-02-21,1,False
282,1281,2023-12-15,2,True
282,972,2020-08-19,3,True
282,110,2025-03-20,4,True
282,1147,2023-02-11,5,False
282,1433,2022-12-04,6,True
282,35,2024-10-17,7,True
282,333,2020-07-06,8,False
282,488,2025-10-29,9,False
282,12,2026-03-19,10,False
282,96,2021-08-26,11,False
282,815,2020-10-21,12,False
282,862,2023-07-24,13,False
282,1280,2024-06-10,14,True
283,488,2021-02-21,1,False
283,85,2021-02-18,2,True
283,794,2021-03-25,3,True
283,1099,2021-04-30,4,True
283,319,2020-06-27,5,True
283,535,2023-09-09,6,True
283,1411,2025-03-30,7,False
283,1250,2021-04-09,8,False
283,1271,2026-04-17,9,False
283,592,2023-01-31,10,False
283,1373,2022-08-15,11,True
283,485,2024-03-18,12,False
283,410,2024-06-09,13,False
283,336,2024-11-18,14,False
284,364,2024-09-05,1,True
284,501,2025-04-26,2,True
284,1373,2025-05-26,3,True
284,749,2024-09-03,4,False
284,656,2022-06-07,5,False
284,1064,2021-09-21,6,True
284,596,2020-04-10,7,False
284,1074,2022-08-17,8,False
284,153,2025-04-27,9,True
284,880,2020-07-01,10,False
285,1038,2022-06-06,1,True
285,1115,2025-11-23,2,False
285,474,2021-06-06,3,False
285,1156,2020-08-17,4,False
285,832,2022-05-27,5,False
285,1331,2022-03-03,6,False
285,389,2023-05-20,7,True
285,1222,2020-10-06,8,True
285,822,2023-04-20,9,False
285,921,2020-11-08,10,True
286,978,2023-05-08,1,True
286,533,2021-09-29,2,True
286,1231,2022-01-19,3,False
286,1033,2021-01-20,4,False
286,1042,2025-10-05,5,True
286,1191,2025-09-01,6,True
286,801,2022-10-09,7,True
286,346,2021-08-14,8,True
287,949,2021-05-14,1,True
287,709,2025-08-14,2,False
287,75,2021-01-23,3,False
287,932,2025-02-15,4,False
287,1157,2026-01-15,5,False
287,285,2024-09-18,6,True
287,501,2023-01-31,7,True
287,1232,2024-06-02,8,False
287,1162,2024-09-16,9,False
287,769,2025-10-12,10,True
287,309,2022-09-30,11,False
288,991,2025-08-06,1,False
288,168,2020-03-24,2,True
288,1303,2020-12-17,3,True
288,655,2020-03-07,4,False
288,744,2023-06-27,5,True
288,1390,2025-04-25,6,True
288,328,2025-09-30,7,True
288,196,2022-05-31,8,True
288,720,2026-03-02,9,False
288,1433,2023-04-24,10,False
289,173,2025-09-03,1,True
289,947,2023-09-02,2,False
289,462,2020-11-05,3,True
289,1075,2023-11-08,4,False
289,563,2024-06-10,5,False
289,464,2021-11-04,6,False
289,1358,2021-08-01,7,False
289,797,2026-04-02,8,True
289,1083,2026-04-13,9,False
289,1128,2020-03-08,10,True
290,457,2021-02-17,1,False
290,230,2024-11-17,2,True
290,139,2022-12-19,3,True
290,432,2025-03-14,4,False
290,858,2020-04-29,5,False
290,1494,2022-10-06,6,False
290,1226,2023-10-18,7,True
290,540,2022-12-09,8,True
290,384,2024-11-20,9,False
291,959,2021-12-07,1,False
291,3,2024-10-13,2,False
291,643,2025-01-14,3,False
291,45,2022-11-22,4,True
291,510,2023-11-09,5,False
291,215,2022-05-01,6,True
291,1021,2025-11-07,7,True
291,1147,2021-09-19,8,False
291,656,2026-04-07,9,False
292,1291,2024-09-13,1,True
292,1176,2024-02-08,2,True
292,339,2025-02-18,3,False
292,1099,2020-04-13,4,False
292,1034,2024-03-20,5,True
292,302,2020-08-13,6,True
292,98,2024-06-30,7,False
293,1216,2020-01-02,1,False
293,360,2022-03-16,2,True
293,387,2022-02-23,3,True
293,1291,2023-05-13,4,False
293,1124,2020-01-19,5,True
293,1414,2020-09-03,6,False
293,977,2021-08-17,7,True
293,4,2022-04-29,8,False
293,787,2022-04-28,9,False
294,951,2021-04-06,1,False
294,1027,2021-01-12,2,False
294,1308,2023-03-11,3,False
294,137,2024-04-07,4,False
294,1220,2023-10-31,5,True
294,1171,2023-04-11,6,True
294,1497,2022-04-26,7,True
294,257,2022-04-02,8,False
294,1385,2021-07-27,9,False
294,224,2022-07-31,10,False
294,182,2020-11-13,11,True
294,1076,2020-07-30,12,True
295,472,2024-02-11,1,False
295,565,2022-02-02,2,True
295,1052,2021-06-08,3,False
295,887,2023-11-23,4,False
295,717,2021-12-06,5,True
295,255,2020-09-23,6,False
295,351,2023-05-11,7,False
295,1346,2020-08-28,8,False
295,449,2022-07-07,9,False
295,720,2023-03-13,10,True
295,1492,2026-02-19,11,True
295,1225,2023-01-30,12,True
295,248,2021-06-09,13,True
296,1155,2024-04-20,1,True
296,146,2021-12-10,2,True
296,740,2024-05-05,3,False
296,1068,2025-07-29,4,True
296,1298,2025-10-19,5,True
296,1477,2024-09-25,6,False
296,912,2025-07-19,7,True
297,1084,2021-10-25,1,True
297,849,2021-09-02,2,True
297,1339,2026-02-25,3,True
297,272,2025-12-25,4,False
297,273,2023-09-14,5,True
297,724,2020-03-24,6,False
298,1088,2020-04-21,1,True
298,530,2025-01-25,2,True
298,764,2025-11-30,3,False
298,139,2021-01-30,4,False
298,716,2020-02-25,5,False
298,926,2021-07-14,6,False
298,1472,2021-08-22,7,False
298,456,2024-03-04,8,False
298,172,2025-08-23,9,False
299,982,2021-11-28,1,True
299,661,2025-09-07,2,False
299,1195,2025-12-20,3,True
299,142,2026-02-16,4,True
300,1257,2021-12-01,1,False
300,544,2025-12-09,2,False
300,1456,2023-05-24,3,True
300,1391,2024-01-21,4,True
300,1005,2023-10-18,5,False
301,617,2025-02-10,1,True
301,482,2021-08-24,2,False
301,1286,2025-09-01,3,False
301,1351,2025-06-06,4,False
301,502,2022-05-15,5,True
301,1304,2022-10-19,6,True
301,1008,2024-08-22,7,True
301,1370,2023-08-22,8,False
301,1351,2020-10-16,9,False
301,1307,2024-05-09,10,True
301,216,2020-08-08,11,False
301,205,2023-02-23,12,True
301,745,2022-10-08,13,False
302,968,2022-06-21,1,True
302,93,2022-12-11,2,True
302,783,2025-11-30,3,True
302,1197,2024-09-21,4,True
302,353,2022-06-17,5,True
302,150,2025-02-14,6,False
302,928,2022-01-26,7,False
302,1163,2020-05-17,8,True
302,1352,2024-04-08,9,False
302,912,2024-04-02,10,True
302,451,2025-08-14,11,True
302,1118,2022-10-23,12,False
302,1140,2021-04-22,13,False
302,1084,2021-10-08,14,True
303,401,2024-09-11,1,True
303,1101,2025-02-23,2,True
303,235,2023-09-18,3,True
303,753,2020-01-22,4,True
303,337,2024-08-02,5,True
303,484,2021-05-31,6,True
303,1014,2024-02-28,7,False
303,1072,2020-12-19,8,False
303,382,2025-03-15,9,True
303,120,2025-03-07,10,True
303,733,2025-07-04,11,False
304,1186,2022-06-22,1,False
304,695,2024-12-13,2,False
304,1158,2023-01-09,3,False
304,167,2020-06-07,4,False
304,1249,2025-12-03,5,False
304,1023,2022-11-21,6,True
305,1461,2020-08-16,1,False
305,728,2020-11-04,2,False
305,260,2020-04-23,3,True
305,1311,2023-01-01,4,True
305,922,2025-09-19,5,True
305,340,2020-09-30,6,False
305,1272,2024-08-01,7,False
305,1284,2021-09-05,8,True
306,977,2024-04-06,1,True
306,1074,2020-03-29,2,False
306,1406,2022-02-13,3,True
306,85,2023-09-23,4,True
306,9,2022-08-09,5,False
306,394,2021-02-05,6,True
306,497,2023-09-15,7,True
307,1161,2024-01-18,1,False
307,963,2023-12-22,2,True
307,842,2021-04-25,3,False
307,1266,2026-04-13,4,False
307,922,2020-12-03,5,True
307,778,2020-08-03,6,False
307,1381,2022-02-11,7,True
307,915,2024-06-28,8,True
307,964,2023-12-16,9,True
307,750,2023-05-30,10,True
307,568,2025-09-11,11,False
307,648,2022-10-24,12,False
307,197,2025-05-30,13,False
308,1038,2020-03-10,1,True
308,1226,2025-09-04,2,False
308,1080,2020-07-06,3,False
308,766,2021-08-14,4,True
309,1441,2022-06-06,1,False
309,1146,2023-04-15,2,True
309,1042,2023-09-03,3,False
309,730,2024-09-27,4,False
309,445,2025-11-03,5,True
309,779,2025-02-16,6,True
309,1480,2021-06-28,7,True
309,92,2025-12-15,8,False
310,335,2021-10-14,1,True
310,1425,2026-01-16,2,False
310,681,2020-06-11,3,True
310,1277,2021-09-05,4,True
310,608,2020-04-02,5,True
310,1268,2025-12-16,6,True
310,748,2020-10-08,7,False
310,1078,2021-09-20,8,True
310,271,2023-11-29,9,True
310,1313,2023-12-18,10,True
310,1196,2022-12-28,11,True
310,1252,2025-11-18,12,True
310,742,2023-07-18,13,False
311,1471,2023-07-10,1,False
311,1086,2022-06-26,2,False
311,360,2023-06-14,3,False
311,603,2025-04-20,4,True
311,1072,2020-12-14,5,True
311,839,2022-12-09,6,True
312,523,2020-08-19,1,False
312,984,2021-11-07,2,False
312,79,2020-04-15,3,True
312,1405,2021-09-17,4,True
312,413,2020-06-26,5,False
312,1420,2020-06-11,6,False
312,809,2021-11-27,7,True
312,562,2025-02-13,8,False
313,521,2026-04-11,1,False
313,19,2025-09-13,2,True
313,40,2021-09-20,3,False
313,589,2020-05-08,4,True
313,1412,2022-01-12,5,False
313,1447,2023-04-16,6,True
313,792,2023-06-16,7,True
313,268,2026-03-21,8,True
313,644,2025-08-25,9,False
314,1327,2024-09-19,1,True
314,174,2024-02-22,2,True
314,389,2024-10-16,3,True
314,549,2025-10-09,4,True
314,19,2021-08-15,5,True
314,616,2021-06-20,6,False
314,1205,2020-11-03,7,True
314,524,2024-10-01,8,False
314,1499,2025-08-17,9,False
