user_id,song_id,fecha,duracion,completado
380,326,2020-04-21,3.27,False
490,489,2026-01-07,1.68,False
1007,1288,2025-04-28,4.52,False
651,858,2021-02-18,2.71,True
437,1215,2021-01-02,3.08,False
888,968,2026-01-21,1.31,True
798,1296,2023-10-11,4.35,False
1110,1187,2025-02-08,1.38,False
400,1174,2021-12-24,1.71,False
1462,239,2021-03-24,2.8,True
1074,939,2025-02-06,1.1,True
643,849,2020-09-23,2.52,True
505,128,2023-05-06,4.74,True
748,387,2024-03-02,1.59,True
608,22,2025-06-04,4.06,False
9,83,2020-09-08,4.95,False
611,961,2024-05-18,3.7,True
425,717,2024-06-24,4.31,True
651,242,2020-04-28,3.6,True
395,1207,2023-09-14,1.23,False
999,1182,2020-02-26,3.66,False
455,444,2023-01-26,1.62,True
1381,1063,2022-03-13,3.39,True
857,1363,2020-06-03,1.37,False
180,497,2025-11-22,3.13,False
35,543,2023-12-23,1.44,True
1357,703,2022-02-22,3.34,False
489,599,2024-05-02,3.79,True
594,1180,2020-05-14,1.26,False
251,1472,2023-01-27,1.56,False
718,860,2024-04-14,2.45,False
758,1063,2022-01-30,1.15,True
582,53,2024-07-12,4.72,True
472,423,2023-03-05,2.9,False
758,1271,2022-04-13,4.85,False
1133,442,2022-10-12,2.78,True
432,1150,2023-12-08,4.18,True
774,1304,2023-08-28,2.26,True
1199,165,2022-02-13,3.05,True
50,1369,2025-12-17,1.57,False
1084,857,2020-03-20,2.36,True
149,658,2022-03-26,4.99,True
541,552,2020-05-12,4.89,True
1102,113,2025-06-02,4.57,True
1403,794,2023-12-07,2.62,True
503,38,2023-11-14,2.48,False
1431,559,2021-10-10,3.01,True
1341,92,2024-01-24,1.53,False
212,964,2020-01-15,3.65,True
60,1174,2020-10-26,3.35,False
419,206,2022-03-22,1.64,False
334,836,2025-12-18,1.37,False
962,842,2022-08-31,3.1,False
650,24,2022-01-27,2.13,True
316,244,2022-01-03,4.93,False
1165,578,2021-11-14,2.84,True
237,336,2022-05-30,1.36,True
228,82,2023-05-11,2.99,True
1034,326,2024-10-27,4.77,True
583,513,2023-01-10,3.28,True
1082,1476,2022-02-22,2.31,True
209,49,2021-08-21,1.33,False
1001,447,2022-10-24,4.3,False
310,1270,2023-08-01,3.38,True
948,165,2020-02-11,1.75,True
696,359,2025-07-19,3.37,True
756,107,2021-07-26,2.54,False
790,1338,2023-01-03,3.59,True
106,233,2026-03-29,2.49,True
54,1271,2021-04-08,3.36,True
597,193,2020-09-07,3.21,True
1393,146,2024-09-18,2.32,False
1090,1377,2024-12-17,1.87,True
325,1201,2023-06-29,3.39,True
390,51,2023-11-24,4.98,False
691,531,2026-04-24,4.43,True
1056,625,2025-07-24,1.31,False
145,76,2020-04-06,4.74,True
28,348,2023-09-06,3.45,True
1016,246,2025-02-18,3.04,False
431,81,2026-04-22,2.03,True
1144,513,2025-05-20,3.69,True
1175,994,2023-08-26,4.56,False
18,193,2024-11-01,1.11,True
603,1379,2026-04-04,3.26,False
879,146,2026-04-11,2.79,False
1426,1358,2024-07-26,3.33,False
468,569,2024-03-04,1.82,True
1447,1360,2025-05-10,1.28,False
453,149,2025-08-03,2.41,False
1160,591,2021-08-03,1.56,True
331,1434,2024-08-27,4.48,False
1402,1129,2022-05-03,1.75,False
1005,604,2020-09-09,3.91,False
1103,382,2022-10-23,4.04,True
1077,118,2024-01-16,3.92,True
226,599,2021-04-17,4.62,False
841,1300,2025-10-22,2.02,True
1114,797,2023-12-13,3.23,False
985,986,2021-05-22,4.86,False
136,1253,2025-01-22,3.17,True
896,985,2022-07-18,1.02,False
802,1137,2020-08-19,3.37,False
104,1064,2022-03-12,2.71,False
1027,106,2020-10-14,3.88,True
796,1337,2022-06-09,4.93,False
1012,980,2022-09-28,4.33,False
694,1234,2024-10-09,2.51,False
1289,88,2022-04-15,1.62,False
920,603,2022-01-12,4.99,True
824,258,2020-10-11,1.93,True
1189,1410,2025-09-24,2.57,False
1207,1043,2025-01-25,1.58,True
285,353,2021-01-09,1.86,False
776,1294,2024-03-09,2.47,False
225,80,2023-12-07,1.75,False
957,483,2022-12-05,3.26,False
194,957,2023-05-13,2.27,False
1371,399,2023-05-07,2.03,True
1315,1295,2021-01-11,1.3,False
692,315,2022-01-19,3.19,True
1010,1443,2022-06-26,1.7,True
1085,523,2022-06-15,1.05,False
34,758,2026-04-05,4.65,True
1134,1087,2021-10-19,3.58,False
574,978,2024-11-08,3.37,False
62,1009,2024-07-19,1.82,False
150,1469,2022-01-22,1.19,False
1305,1149,2025-09-29,2.35,True
624,983,2025-05-05,1.36,False
344,789,2024-04-09,1.48,True
1098,637,2020-07-01,3.01,True
316,360,2020-07-09,2.36,False
486,847,2023-06-09,3.52,False
1468,277,2025-01-13,2.58,True
878,326,2021-06-28,3.78,True
184,536,2020-03-23,1.63,True
677,1336,2020-03-04,3.04,False
327,1090,2025-11-15,2.29,True
52,148,2023-03-15,3.63,True
1341,975,2024-11-11,3.47,True
752,1337,2026-03-08,2.59,False
201,274,2023-04-01,3.05,False
690,681,2022-08-01,1.99,False
77,59,2024-07-18,1.16,True
1130,1023,2022-03-20,2.97,True
921,20,2022-12-08,4.76,False
492,1244,2022-05-29,3.2,False
1258,233,2025-06-27,2.35,False
239,1050,2020-09-16,4.65,False
419,1113,2023-05-22,2.5,False
871,632,2024-08-31,3.29,False
539,860,2020-07-20,3.41,True
384,662,2020-11-09,3.81,False
1111,988,2021-09-16,2.22,True
963,396,2022-12-31,1.96,True
888,672,2021-01-15,3.09,False
603,242,2023-09-08,1.86,False
1134,745,2024-09-02,1.41,False
1428,1140,2021-09-03,3.95,True
487,1395,2023-01-31,2.82,False
752,250,2025-10-27,2.84,True
34,1234,2024-04-19,2.25,False
397,887,2023-03-21,2.59,True
397,950,2025-07-29,1.44,False
767,1396,2023-02-13,1.19,False
1145,1493,2022-06-22,2.39,True
75,1275,2022-01-15,2.5,False
215,42,2025-11-29,3.22,False
384,1442,2020-04-29,2.18,True
1379,1139,2025-06-03,3.35,False
962,1400,2026-02-02,1.98,True
322,341,2023-12-06,1.66,False
1479,673,2025-11-07,3.83,True
1156,1420,2020-12-29,2.38,True
1323,1431,2023-12-11,1.89,True
1242,56,2022-05-30,1.91,True
1495,536,2025-12-02,2.28,False
761,576,2022-09-15,1.68,True
760,814,2024-09-27,4.7,False
917,736,2025-04-12,3.5,True
750,395,2022-01-30,3.23,True
265,38,2025-04-10,2.88,True
1278,759,2023-11-15,1.2,True
28,1195,2025-12-23,2.09,False
229,1369,2026-04-25,2.92,False
497,1070,2020-03-26,2.51,True
43,589,2021-11-14,2.87,True
715,295,2025-03-08,4.94,True
19,1451,2025-05-03,4.52,False
805,1149,2021-11-18,1.62,False
172,699,2021-03-11,3.2,True
171,1207,2025-11-26,2.16,False
707,594,2024-02-06,3.96,True
190,599,2025-12-30,1.19,True
1109,871,2022-10-22,4.58,False
370,288,2022-09-24,4.65,True
728,211,2025-07-04,1.34,True
1143,220,2022-12-31,3.67,False
742,1424,2023-03-14,3.24,True
38,528,2021-11-11,4.36,True
758,391,2022-10-09,2.03,False
1312,1456,2025-08-23,3.01,True
161,48,2025-02-03,1.42,True
569,404,2020-04-19,1.49,True
492,851,2022-04-15,2.05,False
462,889,2023-06-18,1.27,True
268,1448,2024-07-18,1.06,False
324,885,2022-01-07,2.29,True
434,1056,2020-03-07,3.67,False
347,114,2023-10-15,4.07,True
1039,956,2024-10-17,4.58,True
509,678,2025-10-21,4.44,True
415,1060,2024-05-18,4.74,True
723,169,2020-12-25,2.38,True
1435,1220,2020-07-31,2.21,False
1388,924,2025-10-12,4.98,False
210,1473,2021-03-14,4.72,False
1264,1336,2022-09-30,2.29,False
1057,856,2025-10-23,1.08,True
1046,1065,2023-12-27,1.78,True
860,18,2025-05-15,2.96,False
608,574,2022-11-26,1.15,False
1214,887,2023-11-09,3.45,True
1272,900,2025-01-22,4.15,True
1368,487,2025-12-22,4.47,False
337,1111,2025-09-15,1.21,True
476,487,2023-03-24,4.85,False
915,342,2022-05-13,2.97,False
827,1453,2021-04-13,2.15,False
1040,1201,2022-02-02,3.27,False
1352,1108,2025-05-20,1.87,True
674,356,2021-05-07,4.64,False
544,235,2026-02-21,2.14,False
343,1257,2024-12-29,1.82,False
868,1412,2024-11-16,2.39,True
770,488,2020-01-03,2.11,True
816,46,2020-09-26,4.64,True
756,1029,2026-01-04,4.56,True
637,860,2021-05-06,4.76,False
734,724,2020-11-21,2.67,False
77,397,2024-04-14,2.11,True
307,94,2025-08-24,4.73,True
877,829,2024-08-11,4.78,True
1493,223,2025-12-25,3.65,False
765,1258,2025-07-05,3.21,True
319,9,2025-02-22,4.96,False
1310,1027,2022-10-01,4.84,False
980,1179,2025-08-02,4.07,False
640,903,2023-04-21,1.27,True
82,108,2024-02-20,4.91,True
656,851,2025-09-24,2.77,False
1340,723,2021-10-01,2.27,True
445,55,2021-09-07,2.58,True
276,895,2020-02-18,4.89,False
645,297,2020-02-04,2.9,False
572,1400,2020-07-29,4.34,True
249,347,2022-07-04,1.92,False
316,939,2020-10-21,1.54,False
1082,1031,2022-07-09,3.22,False
274,398,2020-08-01,1.82,False
1234,1287,2021-12-03,4.29,True
439,1342,2020-04-03,2.65,False
553,1440,2020-02-19,2.02,False
1336,563,2024-12-05,1.83,False
155,1050,2025-12-18,2.72,True
252,244,2025-05-30,2.4,True
515,1205,2020-10-20,2.27,False
935,1209,2022-11-09,1.58,False
451,998,2021-06-27,4.55,False
1302,52,2026-01-22,4.81,False
231,1444,2024-01-09,3.24,False
1118,1327,2022-04-05,2.27,False
1441,1394,2022-08-25,2.67,False
1110,450,2020-10-17,3.18,True
1335,1059,2025-01-31,4.62,True
274,646,2024-10-10,4.32,False
124,487,2022-01-12,2.93,True
795,19,2025-01-31,2.45,False
1363,633,2025-04-05,2.84,True
363,684,2023-05-21,3.65,False
1186,425,2021-11-30,3.59,False
387,992,2022-09-27,1.78,True
1092,128,2020-06-10,1.96,False
1372,164,2026-04-05,4.58,True
1064,732,2025-01-19,3.87,False
1460,160,2024-04-09,1.34,False
486,553,2022-06-18,2.15,True
743,526,2024-01-31,1.75,True
879,91,2024-07-23,2.13,False
1197,1286,2024-12-09,4.53,True
1150,402,2020-06-06,4.37,False
965,488,2020-07-03,1.83,True
1371,877,2024-07-10,4.0,True
982,850,2021-08-17,2.41,False
530,663,2020-06-28,3.52,True
1190,1106,2023-04-26,3.56,False
791,876,2024-04-18,3.03,True
492,1496,2021-11-14,2.69,False
720,731,2024-06-26,4.01,False
179,307,2023-11-09,1.94,False
822,561,2024-02-11,4.93,False
1239,383,2023-06-05,4.44,True
1282,1150,2025-12-17,1.41,True
512,460,2024-08-17,2.85,True
808,1410,2022-06-02,4.64,False
507,1067,2024-12-30,3.63,True
1153,672,2026-01-07,3.18,True
1153,51,2023-01-31,4.18,False
258,1103,2022-10-08,4.82,False
558,687,2024-09-20,2.09,True
1048,1158,2022-11-26,4.07,False
456,675,2023-05-31,4.79,True
680,813,2023-10-09,3.9,False
1286,845,2020-06-16,2.03,False
634,1089,2024-08-28,1.21,True
1431,834,2023-03-08,2.79,True
961,669,2025-05-13,2.17,False
476,1015,2025-05-30,3.16,False
474,1058,2025-11-12,4.36,False
992,1194,2023-11-17,1.43,False
1181,1063,2020-04-26,4.87,False
93,511,2025-06-13,2.58,True
322,1130,2021-04-07,2.07,True
393,1002,2022-10-07,2.38,False
1150,848,2023-02-18,3.99,True
1170,783,2024-10-02,4.09,False
789,716,2020-06-03,1.66,True
204,1214,2022-02-22,1.49,True
88,234,2020-08-27,1.7,True
1492,1437,2020-11-08,3.46,False
878,1297,2021-11-09,1.15,False
559,32,2020-07-15,3.58,False
494,17,2024-08-18,1.47,False
84,376,2024-12-27,1.06,False
736,783,2023-01-14,2.87,False
777,376,2021-07-15,2.19,False
265,1429,2024-10-03,4.41,True
339,82,2023-02-23,3.26,True
609,1331,2022-01-07,1.84,False
1197,86,2020-06-25,4.95,True
843,1043,2023-08-07,2.6,False
996,1382,2020-09-07,3.41,True
1363,643,2022-08-27,2.11,False
85,1122,2024-05-22,2.19,True
937,1448,2026-04-23,3.68,True
1181,102,2025-03-18,1.7,False
90,258,2024-10-05,4.0,False
849,570,2024-02-13,4.78,True
1083,755,2023-11-05,3.54,False
142,199,2025-01-31,2.69,True
1399,1250,2025-01-06,1.94,False
352,113,2025-06-08,1.61,False
400,1145,2022-10-16,1.84,True
607,1493,2023-03-21,1.73,True
866,1215,2025-07-05,3.65,True
1464,1423,2022-09-04,4.3,True
1305,441,2021-05-09,3.8,False
363,519,2025-07-06,3.62,False
1457,1463,2025-07-30,3.75,True
185,750,2020-12-16,1.54,True
224,24,2025-03-06,1.7,True
1095,697,2023-12-15,2.48,True
1006,113,2025-05-10,4.67,True
703,212,2024-12-24,4.79,True
790,1057,2021-12-21,3.61,False
654,1278,2023-09-07,2.49,False
210,602,2022-05-18,1.86,True
853,1454,2021-04-29,2.9,True
556,1348,2026-04-09,3.33,False
1370,196,2024-06-06,4.23,False
1013,521,2021-10-25,2.75,True
1491,331,2024-10-01,3.45,False
727,750,2020-10-26,4.19,False
806,530,2020-02-11,2.12,True
1000,1025,2023-09-02,1.41,True
1364,72,2021-11-05,3.33,False
130,554,2021-03-18,4.51,True
49,1039,2025-01-31,4.04,True
94,1028,2023-04-30,2.65,True
66,745,2020-10-12,2.12,True
863,1044,2022-12-04,2.92,True
90,1412,2020-11-14,2.3,True
441,359,2023-01-09,3.93,False
167,755,2020-01-21,1.77,False
472,405,2026-04-09,3.97,True
977,1420,2025-03-25,4.52,False
725,377,2025-08-03,2.39,False
33,943,2023-07-07,4.58,True
732,1455,2022-02-09,3.85,True
807,45,2025-07-05,4.93,True
569,1072,2021-05-31,3.09,False
1224,975,2021-12-24,3.2,True
1306,636,2025-09-10,3.82,True
551,142,2023-04-22,3.61,False
627,1389,2022-03-21,3.9,True
933,42,2023-08-23,3.01,True
323,135,2025-09-20,3.18,True
1282,1291,2021-03-21,2.49,False
990,941,2025-01-22,1.92,False
1357,58,2023-05-18,4.37,False
1264,1066,2020-06-28,3.01,True
189,1140,2021-02-25,2.71,False
540,845,2021-12-18,4.82,False
954,965,2023-03-30,1.05,True
1132,370,2022-03-16,2.69,True
604,1012,2023-11-18,1.35,False
1023,165,2022-08-02,3.9,True
1492,110,2024-01-13,2.05,True
95,505,2023-02-26,2.27,True
890,1068,2024-11-30,2.77,False
1438,552,2022-01-01,2.01,True
649,491,2020-08-10,3.9,True
1368,406,2023-10-01,2.38,True
672,583,2023-04-27,2.62,False
1063,495,2026-03-23,1.01,False
796,890,2020-07-12,3.69,True
784,1094,2023-02-03,3.93,False
468,476,2025-05-06,2.49,True
775,989,2025-02-12,4.06,True
789,11,2024-01-05,4.72,False
434,8,2020-08-18,4.19,False
1059,394,2022-12-08,4.02,True
486,1032,2025-03-29,4.13,False
1025,274,2022-03-04,4.02,True
795,1293,2024-10-28,2.73,False
1275,267,2022-01-06,1.24,True
1019,581,2020-11-06,4.81,True
442,1276,2021-06-10,4.68,False
367,114,2023-01-22,1.22,False
1286,601,2020-08-03,2.06,True
1079,311,2024-11-01,2.57,True
258,1004,2020-02-22,2.07,False
508,846,2026-04-28,1.31,False
1334,297,2023-03-08,2.27,False
1387,1125,2023-08-07,3.78,False
105,1066,2021-04-03,3.75,False
739,870,2025-02-05,4.69,False
39,845,2020-08-23,1.49,False
1385,974,2022-07-02,1.69,False
931,1004,2022-12-27,2.55,False
1459,875,2022-06-01,4.52,True
52,60,2024-01-25,1.82,True
308,1057,2020-11-10,1.85,True
35,1312,2022-03-02,2.59,True
922,472,2023-01-23,3.82,True
1359,1313,2020-10-22,3.25,False
536,60,2021-10-10,3.12,True
694,1428,2024-05-05,3.57,False
1122,253,2021-11-07,2.46,True
780,387,2021-08-15,4.55,False
601,222,2024-04-09,1.1,True
88,698,2022-08-14,3.03,False
243,1004,2024-12-23,4.59,True
873,487,2026-01-23,1.04,True
955,186,2023-10-04,1.65,True
756,801,2026-04-03,4.46,False
883,369,2020-10-12,4.65,False
1431,95,2022-12-01,2.01,True
1478,1336,2021-06-16,1.16,True
44,120,2023-02-28,1.06,False
84,723,2024-11-12,2.99,True
662,125,2023-08-20,3.56,False
98,893,2025-01-19,1.22,True
880,1041,2021-06-29,4.07,True
807,1321,2022-11-23,2.56,False
724,1479,2025-04-21,2.75,False
188,181,2025-01-15,4.89,True
952,1394,2024-07-28,2.3,False
1430,425,2022-10-11,4.37,False
1209,514,2021-09-26,4.92,True
16,876,2021-02-11,2.07,False
1181,871,2021-09-15,3.6,True
498,403,2020-03-21,4.35,True
268,133,2024-01-12,4.22,False
862,806,2025-09-15,4.89,False
665,1297,2024-07-01,1.66,True
863,348,2022-09-04,4.69,False
105,616,2023-07-20,4.98,False
901,303,2021-11-17,3.1,False
509,1226,2021-05-19,4.42,True
954,184,2021-03-09,2.58,False
744,607,2024-02-03,1.61,True
1266,1325,2023-11-24,3.25,True
892,973,2022-08-08,1.76,False
1461,56,2023-12-01,2.56,True
1224,783,2022-02-18,3.5,True
1429,608,2022-01-26,2.52,True
624,580,2025-09-29,1.77,True
872,1252,2026-04-28,2.59,False
595,390,2024-06-07,2.29,True
56,747,2022-12-23,2.17,True
1399,786,2024-02-26,1.65,False
849,730,2025-09-12,2.8,False
711,883,2024-07-21,1.23,True
1116,724,2020-03-07,1.8,False
1090,1040,2026-01-12,4.17,True
1148,1435,2025-03-31,2.61,False
944,1262,2022-03-31,3.37,False
399,1390,2021-01-06,1.3,True
857,755,2021-02-25,4.61,False
384,1275,2022-03-05,3.11,False
567,834,2020-08-04,3.59,True
195,1423,2021-07-06,1.76,True
1453,584,2022-04-02,2.49,False
1239,785,2022-09-26,3.81,False
1385,207,2023-01-14,2.15,True
772,1453,2025-06-01,4.98,False
588,41,2022-12-28,1.69,True
630,220,2024-11-27,2.75,False
549,431,2020-04-27,1.75,False
1390,46,2021-05-09,4.13,True
437,1329,2025-06-24,2.71,False
820,615,2024-01-16,1.03,True
407,1462,2025-06-06,3.35,False
1493,460,2022-03-12,3.0,True
101,1060,2024-12-28,3.49,True
219,700,2022-07-17,1.14,False
818,1244,2020-07-11,3.44,True
276,708,2025-09-29,3.27,True
1218,1180,2024-12-09,2.7,True
847,189,2021-03-07,1.66,True
1072,30,2020-01-31,3.4,True
1167,824,2021-04-24,3.47,False
329,819,2022-04-18,1.51,True
1290,1254,2021-02-19,4.14,False
562,1041,2025-05-01,1.23,True
1454,1444,2020-09-06,3.5,True
59,811,2021-09-12,3.78,True
1392,685,2022-11-21,1.8,True
708,113,2025-08-29,4.45,True
624,40,2024-01-24,2.19,True
464,838,2020-03-20,3.37,False
549,1413,2026-03-27,2.41,True
854,1384,2020-10-22,1.6,True
597,1295,2020-09-11,4.94,True
1281,584,2020-05-08,2.11,False
228,69,2020-01-20,2.79,True
146,234,2025-08-01,3.21,True
1462,1037,2023-05-05,3.77,True
1353,983,2020-05-04,4.51,False
835,23,2020-01-18,4.43,True
951,673,2023-06-20,1.72,True
251,1041,2020-10-08,3.48,True
1207,1395,2021-07-05,1.72,True
378,853,2020-11-26,3.01,True
237,1478,2024-12-09,1.62,True
981,1110,2020-05-21,4.02,True
195,1022,2021-11-29,4.88,True
1066,1012,2025-07-08,1.36,False
39,24,2024-05-22,1.79,False
516,319,2021-03-23,1.68,False
1194,1109,2023-07-13,4.98,False
147,248,2020-03-14,2.92,True
1153,78,2023-03-03,2.26,False
75,480,2021-07-04,3.74,True
467,869,2024-05-08,3.12,True
634,479,2025-06-25,4.02,False
1200,551,2022-07-20,3.31,False
675,370,2021-08-18,1.55,True
923,765,2022-01-06,2.66,False
64,785,2025-04-20,3.38,True
1265,33,2024-11-24,4.95,True
326,469,2023-02-08,4.18,False
756,1047,2022-12-15,4.88,False
102,1158,2025-04-17,2.47,False
1160,284,2023-06-20,3.77,True
1109,1294,2024-09-13,1.91,True
744,700,2025-03-08,2.61,True
447,663,2025-07-22,4.72,True
1388,1249,2021-09-03,4.46,False
651,1369,2024-11-16,3.58,False
344,1214,2021-03-31,1.19,True
929,793,2021-11-06,3.03,False
638,1121,2021-08-11,2.68,False
899,305,2026-01-02,3.07,False
394,1120,2020-12-08,4.81,True
826,957,2021-05-22,2.88,True
567,703,2022-01-18,1.22,False
482,1279,2022-08-30,4.21,False
1127,502,2022-05-15,3.39,True
339,1153,2024-09-05,3.11,False
415,481,2020-02-16,2.18,False
1317,1382,2025-06-23,1.23,True
720,223,2025-10-20,4.06,True
733,936,2020-11-07,3.51,False
1200,97,2023-03-20,2.65,False
1063,706,2025-10-04,2.55,True
768,161,2025-07-21,4.58,True
193,936,2023-01-03,2.43,False
850,1216,2024-08-14,1.33,True
409,740,2025-07-31,3.75,False
251,441,2023-05-23,3.41,True
638,1126,2024-05-12,4.14,False
1236,1231,2021-07-19,1.73,True
791,932,2024-10-10,1.88,False
455,816,2023-12-04,4.26,True
1200,1474,2025-08-12,3.85,False
732,88,2022-04-04,3.74,False
803,473,2022-01-10,3.85,False
402,1322,2024-10-07,2.64,True
146,541,2024-03-14,4.84,True
1086,576,2022-09-07,4.26,False
1497,833,2025-12-23,4.38,True
1278,208,2021-04-15,4.82,True
1160,341,2024-01-09,2.84,False
830,1405,2024-09-02,1.46,False
137,751,2021-03-06,3.58,True
1347,882,2024-05-09,3.32,True
55,924,2025-05-19,3.35,True
445,287,2026-01-30,2.22,False
886,502,2021-10-28,4.29,True
765,154,2020-04-22,1.03,True
175,1339,2025-04-15,1.95,True
187,1181,2022-10-03,4.4,True
489,1073,2020-04-09,1.49,False
654,1308,2021-05-11,2.28,False
94,493,2020-06-29,4.85,False
309,981,2024-12-09,3.44,True
1350,1007,2025-12-21,3.79,True
469,983,2020-08-31,2.8,True
1005,1325,2024-08-21,4.25,False
1144,1090,2021-06-13,1.94,True
483,1099,2020-12-06,3.78,False
1106,238,2022-06-06,2.01,True
562,274,2025-07-20,3.87,False
849,553,2024-10-15,1.37,False
504,35,2020-06-14,2.64,True
7,319,2023-07-20,1.08,False
732,1294,2021-04-16,1.66,False
1147,67,2020-02-11,3.32,True
109,658,2022-06-30,2.39,True
141,964,2022-05-15,4.47,False
256,781,2022-01-14,3.54,False
607,243,2025-08-06,1.59,False
287,1244,2021-02-26,4.98,True
887,127,2024-01-29,3.73,True
475,129,2023-09-05,1.4,False
1194,950,2022-01-31,3.59,False
617,832,2023-08-10,2.52,True
197,1341,2024-03-24,2.31,False
905,926,2026-03-08,4.81,False
963,1179,2023-06-02,4.24,False
342,115,2021-03-25,2.25,False
343,1051,2022-03-22,4.26,True
947,1199,2023-01-16,4.21,True
16,758,2024-01-19,4.13,True
935,1247,2025-04-08,4.3,True
174,1395,2026-03-12,1.03,False
14,149,2025-09-14,3.92,False
428,406,2023-07-05,2.36,False
1483,902,2022-11-05,2.75,True
766,1223,2026-02-19,4.46,False
351,292,2022-09-05,4.88,False
1461,1136,2023-12-15,4.12,True
772,80,2024-02-18,3.41,True
1114,1212,2023-03-20,2.62,True
625,954,2022-12-29,4.09,True
939,130,2024-12-10,1.93,False
272,1074,2025-02-11,3.97,False
697,109,2023-11-11,2.66,False
178,1388,2022-06-16,1.32,True
1265,224,2024-11-27,2.87,True
895,507,2026-03-19,2.59,False
595,1,2021-05-19,4.08,False
36,42,2024-11-30,1.29,False
1389,113,2023-07-15,4.39,True
688,770,2023-05-09,4.43,False
27,1065,2020-04-04,2.69,True
1219,1468,2026-03-08,1.37,False
1202,698,2021-08-13,1.02,True
27,992,2021-12-31,3.49,True
715,1178,2022-04-12,4.21,False
552,245,2024-04-11,4.92,True
1063,1342,2022-01-18,4.68,True
291,710,2020-11-08,1.83,False
146,1293,2024-09-29,2.47,True
646,316,2024-02-10,4.21,True
528,1433,2023-01-22,4.91,True
611,566,2025-10-21,2.31,True
1433,451,2022-02-26,4.67,False
1476,1415,2020-10-22,1.88,True
509,318,2026-03-02,4.39,True
1085,458,2022-12-31,3.92,True
346,916,2020-01-22,4.51,False
1245,332,2024-06-09,4.95,False
203,1478,2020-02-14,4.93,False
234,1039,2020-03-19,3.62,True
944,254,2022-04-01,2.95,False
268,35,2024-09-05,1.15,False
152,208,2024-10-07,2.37,False
492,398,2024-05-12,4.52,False
575,96,2022-05-05,1.33,False
319,1436,2023-03-21,1.29,True
1090,441,2025-12-14,3.59,False
1201,502,2023-02-24,2.23,True
131,1210,2024-10-30,3.24,True
398,705,2020-09-21,1.73,False
1108,560,2026-04-19,2.82,True
749,230,2023-08-03,1.07,False
1076,382,2022-11-24,1.08,False
586,622,2023-06-03,1.41,False
1431,512,2024-01-09,1.3,True
1365,257,2024-10-07,2.07,True
831,1239,2023-12-14,2.94,True
1449,1146,2022-04-04,1.86,True
1448,1046,2025-08-26,2.21,True
20,1120,2023-02-06,1.75,False
205,1500,2021-04-11,1.68,False
1340,500,2025-01-08,2.44,False
1352,1393,2024-02-11,2.19,True
289,289,2021-12-24,4.21,True
1129,287,2025-09-27,3.24,False
1481,25,2025-07-13,1.34,True
25,1463,2024-01-22,3.28,True
1486,916,2023-03-14,4.97,False
1301,880,2025-07-08,2.07,False
614,1288,2020-07-03,4.96,True
454,1353,2023-07-17,3.0,True
390,1160,2023-06-03,2.9,True
1392,615,2025-09-02,3.17,True
887,1299,2020-01-27,3.68,True
908,806,2024-10-22,1.16,True
873,1397,2023-06-18,1.76,True
1401,1066,2022-05-16,3.35,True
744,1013,2024-01-05,1.81,False
1175,87,2021-01-30,4.47,False
810,289,2023-08-20,4.16,False
334,1031,2022-04-23,2.93,False
954,1471,2025-05-09,3.76,True
1445,1180,2022-10-01,4.73,True
1165,203,2025-07-08,2.81,False
723,1012,2025-08-08,2.45,True
384,603,2020-07-18,3.45,False
712,463,2024-08-31,2.5,True
72,1461,2025-12-10,1.58,False
1154,231,2020-06-18,3.97,False
1450,1500,2021-02-11,4.49,False
38,896,2022-10-22,1.8,False
448,1158,2023-02-01,1.6,True
1347,1375,2026-04-22,3.35,True
303,1108,2023-10-10,2.36,False
1072,873,2020-06-08,1.03,False
813,1473,2020-09-22,4.5,True
491,572,2025-12-23,4.38,True
626,1197,2020-10-26,1.23,True
765,863,2020-05-21,3.41,False
1033,662,2021-07-17,4.81,True
784,1293,2022-07-03,3.0,True
870,516,2026-04-15,4.7,False
106,90,2020-04-12,2.22,True
26,807,2024-07-10,2.83,False
179,178,2020-05-06,2.88,True
805,860,2021-06-07,1.72,True
1106,666,2024-03-16,3.34,False
221,312,2022-12-25,2.74,False
539,81,2026-01-12,2.45,True
1194,831,2021-08-03,2.46,True
1084,1227,2025-09-26,3.82,True
475,1190,2026-03-08,2.57,False
1236,519,2024-08-06,2.89,False
1473,867,2022-12-01,1.44,True
358,783,2025-06-12,1.07,True
1159,1006,2021-12-11,4.33,False
1409,774,2020-12-04,3.93,True
880,31,2025-07-18,3.2,False
994,1489,2021-08-18,3.21,True
740,345,2023-08-30,3.79,True
72,1343,2025-12-29,2.83,False
145,83,2022-09-21,3.75,True
416,381,2021-01-21,3.97,True
988,105,2024-06-21,4.56,False
461,672,2024-09-12,3.07,True
210,312,2026-01-18,2.95,False
467,1119,2022-08-08,1.3,False
251,935,2024-01-29,3.48,False
1094,660,2020-07-19,2.45,True
1175,192,2021-10-11,2.81,True
1179,1485,2023-12-17,2.51,True
1024,1223,2020-09-21,4.36,False
1240,1193,2025-05-10,1.59,True
1082,1016,2024-01-20,4.6,False
1018,753,2023-03-06,4.03,True
1231,1209,2022-05-19,3.69,False
1469,1458,2023-08-13,4.08,False
1142,402,2022-10-05,2.66,False
1055,1307,2022-11-29,2.48,False
1412,1462,2023-05-07,4.1,False
305,1487,2025-09-26,3.12,True
1124,624,2025-07-07,2.23,False
